task,block,period,cohort,cohort_month,family,model_family,comparison,candidate_model,model_id,specification,reference_model,representation,probability_type,support_stratum,minimum_support_threshold,median_support,cold_start_share,n_orders,n_obs,n_events,order_id_sha256,delta_log_loss,delta_brier,delta_brier_score,candidate_log_loss,reference_log_loss,candidate_brier,reference_brier,task_evidence,model_family_evidence,candidate_specification,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_delta_log_loss,median_delta_brier,both_improved_month_count,high_support_guard_available,high_support_median_delta_log_loss,high_support_median_delta_brier,high_support_material_reversal,high_support_no_material_reversal,calibration_guard_available,median_delta_wace,median_delta_absolute_calibration_slope_error,calibration_not_systematically_worse,calibration_systematically_worse,score_guard_available,score_only_median_delta_log_loss,full_beats_metadata_log_loss,full_no_metadata_brier_worsening,score_contributes,benefit_not_metadata_only,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason
breach,seller,terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,0-4,,2,0,1881,1881,80,cb0764dcf484ca77287976b2566350874ae61fa72b835ef5d85744023994b43e,-0.00682827205601,-0.000625589119433,-0.000625589119433,0.176814553687,0.183642825743,0.0409858639293,0.0416114530488,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,10-19,,14,0,1824,1824,96,87b930ba92213e8e88ba4df0c36550dc08e8ff0751f62af80c95d45a035a512d,-0.00493632607044,-0.000572007312237,-0.000572007312237,0.203389283786,0.208325609856,0.0495280359837,0.0501000432959,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,20+,20,70,0,6374,6374,320,10165f413bd12d273891cb81bda012f0350ebac406d0ecebefe74a679a6ed619,-0.00374614366677,-0.000340627485594,-0.000340627485594,0.198783053459,0.202529197126,0.0477373560297,0.0480779835153,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,5-9,,7,0,1383,1383,60,e558ae55d3c9b783938d7d23274432033900ac6c9e907a7d9e7da15acf2df7c8,-0.00296018554034,-3.28588238631e-05,-3.28588238631e-05,0.182042836957,0.185003022497,0.0421964261074,0.0422292849313,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,cold_start,,0,1,1045,1045,45,c0356314eceabfab0addadad87ea77259017a46550ceaf5ce90434157af5464a,-0.00427163342504,-0.000555256207927,-0.000555256207927,0.180641010971,0.184912644396,0.0415049084484,0.0420601646563,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,0-4,,2,0,2013,2013,87,050e1da78e1bec6d008a9358bab7a5632d519d486594ea027cc79b395193e7da,0.00500767277643,0.00150670155335,0.00150670155335,0.183613117245,0.178605444469,0.042899918566,0.0413932170126,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,10-19,,14,0,1828,1828,96,055a194c499ae2ec21445776adc57ed042dece9aec4e59cdd5d173393a0b033e,0.00289790212335,0.000659534104231,0.000659534104231,0.211764993426,0.208867091303,0.050659264835,0.0499997307308,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,20+,20,66,0,6109,6109,302,0ea5ea0309c560d9409e585d43df763e5969050387240f40684a209dd4c2a48f,0.0048333078708,0.00156480880341,0.00156480880341,0.203651243915,0.198817936044,0.0487108351548,0.0471460263514,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,5-9,,7,0,1465,1465,70,5522c19bff82790beb748e4615517557391cfa14bfeeb2bcbb65404fb6c5db57,0.00310638356749,0.000722878953288,0.000722878953288,0.196566129629,0.193459746062,0.0463398763121,0.0456169973588,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,cold_start,,0,1,1092,1092,46,8e801a704530dca8bbc6e734ba0af463eede48c758e6e01f08519dab4d8b6bea,0.0118857623259,0.00232092012378,0.00232092012378,0.186897761571,0.175011999245,0.0426987111293,0.0403777910055,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,geographic,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,0-4,,2,0,197,197,11,02cc3fc1c0a967a56aaf6d717789ce6ec3bcb2146e65f8acf9f1245adc1a0710,-0.00738544554152,-0.000687756195203,-0.000687756195203,0.212303180261,0.219688625803,0.05238718097,0.0530749371652,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,10-19,,14,0,237,237,7,69ea06ae950f5ecde56e20dffb11237725a9b5bcc723003fe520b93e5464a232,0.00114095019654,5.86112861083e-05,5.86112861083e-05,0.135243680353,0.134102730156,0.0287878601564,0.0287292488703,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,20+,20,1351,0,11808,11808,570,f5cc7d869c28fd13b6a31f87cf8dd601247819e27d28140335bff57bc3b4f641,-0.00177064301879,-0.000112819372073,-0.000112819372073,0.193269932818,0.195040575837,0.0459572801742,0.0460700995463,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,5-9,,7,0,205,205,12,d4f1e9c3f67cb48d7522a572e64acb7fd1b644229573c606a3e6783043de92ed,-0.0108013323554,-0.00101696686473,-0.00101696686473,0.217637924263,0.228439256618,0.0545540059414,0.0555709728061,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,cold_start,,0,1,60,60,1,86d68ec32f134976ab9a02bfbc2a27278ccd3e91f927f84d764e6fb80b0fe578,0.0108725008284,0.000948392254333,0.000948392254333,0.10290636163,0.0920338608015,0.0177516929163,0.016803300662,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,0-4,,2,0,1881,1881,80,cb0764dcf484ca77287976b2566350874ae61fa72b835ef5d85744023994b43e,0.000208475569572,0.000348933379859,0.000348933379859,0.176574808803,0.176366333233,0.0411049367273,0.0407560033474,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,seller,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,10-19,,14,0,1824,1824,96,87b930ba92213e8e88ba4df0c36550dc08e8ff0751f62af80c95d45a035a512d,-0.00504980845542,-0.0003665477702,-0.0003665477702,0.20417908406,0.209228892516,0.0497388555909,0.0501054033611,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,seller,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,20+,20,70,0,6374,6374,320,10165f413bd12d273891cb81bda012f0350ebac406d0ecebefe74a679a6ed619,-0.00442426643562,-0.000278516601669,-0.000278516601669,0.196899758564,0.201324025,0.047579382023,0.0478578986246,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,seller,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,5-9,,7,0,1383,1383,60,e558ae55d3c9b783938d7d23274432033900ac6c9e907a7d9e7da15acf2df7c8,-0.000414131820765,0.00058218919786,0.00058218919786,0.178726598175,0.179140729996,0.0421279460091,0.0415457568112,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,seller,terminal,2018-07_to_2018-08,2018-07_to_2018-08,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,cold_start,,0,1,1045,1045,45,c0356314eceabfab0addadad87ea77259017a46550ceaf5ce90434157af5464a,-0.00193590064426,-0.000221243448138,-0.000221243448138,0.176133637512,0.178069538156,0.0410249306964,0.0412461741445,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,0-4,,2,0,2013,2013,87,050e1da78e1bec6d008a9358bab7a5632d519d486594ea027cc79b395193e7da,-7.77787996338e-05,-3.70302717891e-06,-3.70302717891e-06,0.185381174117,0.185458952916,0.0422113738905,0.0422150769177,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,10-19,,14,0,1828,1828,96,055a194c499ae2ec21445776adc57ed042dece9aec4e59cdd5d173393a0b033e,-0.000581913465208,-8.45660526078e-05,-8.45660526078e-05,0.208248724695,0.20883063816,0.050035240823,0.0501198068756,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,20+,20,66,0,6109,6109,302,0ea5ea0309c560d9409e585d43df763e5969050387240f40684a209dd4c2a48f,-9.33041291894e-05,-1.20128092304e-05,-1.20128092304e-05,0.200885578086,0.200978882215,0.0474737856049,0.0474857984141,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,5-9,,7,0,1465,1465,70,5522c19bff82790beb748e4615517557391cfa14bfeeb2bcbb65404fb6c5db57,-0.000186911866229,-2.13878555467e-05,-2.13878555467e-05,0.196820601901,0.197007513767,0.0460833277735,0.0461047156291,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,combined,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost,xgboost,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,cold_start,,0,1,1092,1092,46,8e801a704530dca8bbc6e734ba0af463eede48c758e6e01f08519dab4d8b6bea,-0.000522085146211,-7.13821157055e-05,-7.13821157055e-05,0.182078264232,0.182600349379,0.0411985659248,0.0412699480405,breach,xgboost,DPB,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,0-4,,2,0,197,197,11,02cc3fc1c0a967a56aaf6d717789ce6ec3bcb2146e65f8acf9f1245adc1a0710,-0.000528287150543,-8.6431890837e-05,-8.6431890837e-05,0.216875618949,0.2174039061,0.0528870804839,0.0529735123748,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,10-19,,14,0,237,237,7,69ea06ae950f5ecde56e20dffb11237725a9b5bcc723003fe520b93e5464a232,-0.00169224473629,-0.000260569341191,-0.000260569341191,0.148609939011,0.150302183747,0.0302188827408,0.030479452082,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,20+,20,1351,0,11808,11808,570,f5cc7d869c28fd13b6a31f87cf8dd601247819e27d28140335bff57bc3b4f641,0.000473707035893,6.6494988341e-05,6.6494988341e-05,0.198603420306,0.19812971327,0.0465735537454,0.0465070587571,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,5-9,,7,0,205,205,12,d4f1e9c3f67cb48d7522a572e64acb7fd1b644229573c606a3e6783043de92ed,-0.00252450101682,-0.000390574747569,-0.000390574747569,0.221085664656,0.223610165673,0.054799998242,0.0551905729896,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,geographic,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost,xgboost,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,cold_start,,0,1,60,60,1,86d68ec32f134976ab9a02bfbc2a27278ccd3e91f927f84d764e6fb80b0fe578,-0.00150695842319,-0.000203278617436,-0.000203278617436,0.116175276791,0.117682235215,0.0192977484589,0.0195010270763,breach,xgboost,DPG,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed
breach,seller,terminal,2018-07_to_2018-08,2018-07_to_2018-08,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,0-4,,2,0,1881,1881,80,cb0764dcf484ca77287976b2566350874ae61fa72b835ef5d85744023994b43e,7.61447625708e-05,9.72671908176e-06,9.72671908176e-06,0.183782369917,0.183706225154,0.0416364805656,0.0416267538465,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
