period,cohort_month,cohort,model_family,family,specification,model_id,representation,probability_variant,probability_type,bin,n,positives,prevalence,mean_probability,min_probability,max_probability,absolute_calibration_error,weight,fitted_model_sha256,order_id_sha256
later,2018-06,2018-06,xgboost,xgboost,DPS,DPS,full,raw,raw,5,609,6,0.00985221674877,0.0722821131349,0.0722821131349,0.0722821131349,0.0624298963861,0.0999015748031,54c802feb6b34c504a42b92ab52f2732897f2aaf85e964356c73b2cdc724b41f,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336
later,2018-06,2018-06,xgboost,xgboost,DPS,DPS,full,raw,raw,6,610,11,0.0180327868852,0.072287174986,0.0722821131349,0.0723298639059,0.0542543881008,0.100065616798,54c802feb6b34c504a42b92ab52f2732897f2aaf85e964356c73b2cdc724b41f,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336
later,2018-06,2018-06,xgboost,xgboost,DPS,DPS,full,raw,raw,7,610,5,0.00819672131148,0.0727408200014,0.0723298639059,0.0733244866133,0.0645440986899,0.100065616798,54c802feb6b34c504a42b92ab52f2732897f2aaf85e964356c73b2cdc724b41f,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336
later,2018-06,2018-06,xgboost,xgboost,DPS,DPS,full,raw,raw,8,609,6,0.00985221674877,0.0741234460757,0.0733244866133,0.0743064582348,0.0642712293269,0.0999015748031,54c802feb6b34c504a42b92ab52f2732897f2aaf85e964356c73b2cdc724b41f,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336
later,2018-06,2018-06,xgboost,xgboost,DPS,DPS,full,raw,raw,9,610,7,0.0114754098361,0.0753270293723,0.0743064582348,0.0761798471212,0.0638516195363,0.100065616798,54c802feb6b34c504a42b92ab52f2732897f2aaf85e964356c73b2cdc724b41f,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336
later,2018-06,2018-06,xgboost,xgboost,DPS,DPS,full,raw,raw,10,609,7,0.0114942528736,0.0763338985065,0.0761798471212,0.0808100104332,0.064839645633,0.0999015748031,54c802feb6b34c504a42b92ab52f2732897f2aaf85e964356c73b2cdc724b41f,93d1e83d8d3dc0b917f21633c2bfe0cd78c570027229894e2260c262d727c336
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,calibrated,calibrated,1,1251,9,0.00719424460432,0.0661808242979,0.0461519253515,0.0698884330646,0.0589865796936,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,calibrated,calibrated,2,1251,25,0.0199840127898,0.0715978640442,0.0698909212613,0.0730489546002,0.0516138512544,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,calibrated,calibrated,3,1251,33,0.0263788968825,0.0741981979103,0.0730520921516,0.0752225354571,0.0478193010278,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,calibrated,calibrated,4,1250,47,0.0376,0.0760849997332,0.0752225354571,0.0769355416896,0.0384849997332,0.0999440313424,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,calibrated,calibrated,5,1251,34,0.0271782573941,0.0778866568741,0.0769592017463,0.078800687271,0.05070839948,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,calibrated,calibrated,6,1251,33,0.0263788968825,0.079645544663,0.0788009453425,0.0804197931091,0.0532666477805,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,calibrated,calibrated,7,1250,43,0.0344,0.0811888608058,0.0804198018728,0.0819324228146,0.0467888608058,0.0999440313424,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,calibrated,calibrated,8,1251,52,0.0415667466027,0.0830465151101,0.0819333855151,0.0841836576602,0.0414797685073,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,calibrated,calibrated,9,1251,115,0.0919264588329,0.0851942722443,0.0841841510222,0.0861138681233,0.00673218658863,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,calibrated,calibrated,10,1250,210,0.168,0.0879816886202,0.08611501524,0.0901792722287,0.0800183113798,0.0999440313424,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,raw,raw,1,1251,9,0.00719424460432,0.0661808242979,0.0461519253515,0.0698884330646,0.0589865796936,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,raw,raw,2,1251,25,0.0199840127898,0.0715978640442,0.0698909212613,0.0730489546002,0.0516138512544,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,raw,raw,3,1251,33,0.0263788968825,0.0741981979103,0.0730520921516,0.0752225354571,0.0478193010278,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,raw,raw,4,1250,47,0.0376,0.0760849997332,0.0752225354571,0.0769355416896,0.0384849997332,0.0999440313424,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,raw,raw,5,1251,34,0.0271782573941,0.0778866568741,0.0769592017463,0.078800687271,0.05070839948,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,raw,raw,6,1251,33,0.0263788968825,0.079645544663,0.0788009453425,0.0804197931091,0.0532666477805,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,raw,raw,7,1250,43,0.0344,0.0811888608058,0.0804198018728,0.0819324228146,0.0467888608058,0.0999440313424,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,raw,raw,8,1251,52,0.0415667466027,0.0830465151101,0.0819333855151,0.0841836576602,0.0414797685073,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,raw,raw,9,1251,115,0.0919264588329,0.0851942722443,0.0841841510222,0.0861138681233,0.00673218658863,0.100023986568,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DP0,DP0,full,raw,raw,10,1250,210,0.168,0.0879816886202,0.08611501524,0.0901792722287,0.0800183113798,0.0999440313424,fee8ab1ae9a244cb0c525f82ee602b68ef6a3c66de53e3ad47589945ae0f511e,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,calibrated,calibrated,1,1251,19,0.0151878497202,0.0146817683459,0.000339930735029,0.021964821196,0.000506081374287,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,calibrated,calibrated,2,1251,29,0.0231814548361,0.0265608581943,0.0220039266634,0.030832339481,0.00337940335818,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,calibrated,calibrated,3,1251,35,0.0279776179057,0.0348790333483,0.0308331901661,0.0390373425628,0.00690141544266,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,calibrated,calibrated,4,1250,34,0.0272,0.0435459098575,0.0390460189849,0.0479434050404,0.0163459098575,0.0999440313424,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,calibrated,calibrated,5,1251,58,0.0463629096723,0.052234895526,0.0479470938405,0.0566765781917,0.00587198585375,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,calibrated,calibrated,6,1251,100,0.0799360511591,0.0615963750386,0.0566820146854,0.0667797173987,0.0183396761205,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,calibrated,calibrated,7,1250,103,0.0824,0.0729104762146,0.0667824578198,0.0799750705068,0.00948952378539,0.0999440313424,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,calibrated,calibrated,8,1251,67,0.0535571542766,0.0904142799764,0.0800157031963,0.102557949953,0.0368571256998,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,calibrated,calibrated,9,1251,51,0.0407673860911,0.123342830268,0.10257823446,0.150632354149,0.0825754441765,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,calibrated,calibrated,10,1250,105,0.084,0.214336101675,0.150670681929,0.978953469247,0.130336101675,0.0999440313424,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,1,1251,19,0.0151878497202,0.0146817683459,0.000339930735029,0.021964821196,0.000506081374287,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,2,1251,29,0.0231814548361,0.0265608581943,0.0220039266634,0.030832339481,0.00337940335818,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,3,1251,35,0.0279776179057,0.0348790333483,0.0308331901661,0.0390373425628,0.00690141544266,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,4,1250,34,0.0272,0.0435459098575,0.0390460189849,0.0479434050404,0.0163459098575,0.0999440313424,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,5,1251,58,0.0463629096723,0.052234895526,0.0479470938405,0.0566765781917,0.00587198585375,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,6,1251,100,0.0799360511591,0.0615963750386,0.0566820146854,0.0667797173987,0.0183396761205,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,7,1250,103,0.0824,0.0729104762146,0.0667824578198,0.0799750705068,0.00948952378539,0.0999440313424,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,8,1251,67,0.0535571542766,0.0904142799764,0.0800157031963,0.102557949953,0.0368571256998,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,9,1251,51,0.0407673860911,0.123342830268,0.10257823446,0.150632354149,0.0825754441765,0.100023986568,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,10,1250,105,0.084,0.214336101675,0.150670681929,0.978953469247,0.130336101675,0.0999440313424,eec7f8ac345c6f37de531c843742bd3932f3ee53b8cbc0c0d410357008699278,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,1,1251,24,0.0191846522782,0.017700335889,0.00105939545742,0.0270365607487,0.00148431638921,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,2,1251,40,0.0319744204636,0.0328957258641,0.0270403932863,0.0382037737332,0.000921305400516,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,3,1251,35,0.0279776179057,0.0424531623375,0.0382047506632,0.047224935698,0.0144755444319,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,4,1250,34,0.0272,0.0520279687665,0.0472302681115,0.0574002454148,0.0248279687665,0.0999440313424,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,5,1251,73,0.0583533173461,0.0624642237101,0.0574008170359,0.0675983771798,0.00411090636396,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,6,1251,94,0.0751398880895,0.0727122581715,0.0676176008565,0.0787694981983,0.00242762991808,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,7,1250,83,0.0664,0.0857663826261,0.0787707643916,0.0937124431773,0.0193663826261,0.0999440313424,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,8,1251,80,0.0639488409273,0.103521141743,0.0937457273626,0.116709526502,0.0395723008161,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,9,1251,44,0.03517186251,0.138396894975,0.116755395946,0.167009719977,0.103225032465,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,10,1250,94,0.0752,0.235074969265,0.167027438239,0.976542775903,0.159874969265,0.0999440313424,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,1,1251,24,0.0191846522782,0.017700335889,0.00105939545742,0.0270365607487,0.00148431638921,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,2,1251,40,0.0319744204636,0.0328957258641,0.0270403932863,0.0382037737332,0.000921305400516,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,3,1251,35,0.0279776179057,0.0424531623375,0.0382047506632,0.047224935698,0.0144755444319,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,4,1250,34,0.0272,0.0520279687665,0.0472302681115,0.0574002454148,0.0248279687665,0.0999440313424,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,5,1251,73,0.0583533173461,0.0624642237101,0.0574008170359,0.0675983771798,0.00411090636396,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,6,1251,94,0.0751398880895,0.0727122581715,0.0676176008565,0.0787694981983,0.00242762991808,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,7,1250,83,0.0664,0.0857663826261,0.0787707643916,0.0937124431773,0.0193663826261,0.0999440313424,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,8,1251,80,0.0639488409273,0.103521141743,0.0937457273626,0.116709526502,0.0395723008161,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,9,1251,44,0.03517186251,0.138396894975,0.116755395946,0.167009719977,0.103225032465,0.100023986568,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
terminal,2018-07_to_2018-08,2018-07_to_2018-08,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,10,1250,94,0.0752,0.235074969265,0.167027438239,0.976542775903,0.159874969265,0.0999440313424,5d387df78245276a64020fb2b4aaf30d27e7c80e6eba1352e3a183644f640f8c,085d47c5390ce26eb4920710912d5fe0bd515a587d209de3cd55af821edb6235
