variant,model_id,row_term,column_term,covariance_hc1
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]","cr(actual_delivery_days, df=4, constraints=""center"")[2]",0.000419305728185
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]","cr(actual_delivery_days, df=4, constraints=""center"")[3]",0.000715086792046
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]",Intercept,-0.00236149823393
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.very early: <= -14 days]",0.000784375347697
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.early: -13 to -7 days]",0.000639589484762
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.slightly early: -6 to -1 days]",0.000160680452272
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.1 day late]",0.000116874928738
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.2-3 days late]",0.000163091097653
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]",0.000237929150195
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]",8.38502278348e-05
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]",0.00157519277903
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-02]",0.00157262869009
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-03]",0.00168031242072
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-04]",0.00160541972009
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-05]",0.00168068844648
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-06]",0.00167956268955
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-07]",0.0016816294592
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-08]",0.0016878778933
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-09]",0.001704283741
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-10]",0.00171653165863
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-11]",0.00172895145969
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-12]",0.00158628199254
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-02]",0.00165783243298
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-03]",0.00176775785509
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-04]",0.00170065205592
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-05]",0.00178310565128
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-06]",0.00166899314215
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]",0.00184838053684
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]",0.0043563181302
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]",0.00132910215253
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","cr(actual_delivery_days, df=4, constraints=""center"")[0]",0.000374430379076
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","cr(actual_delivery_days, df=4, constraints=""center"")[1]",0.000641594065133
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","cr(actual_delivery_days, df=4, constraints=""center"")[2]",0.000522547904973
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]","cr(actual_delivery_days, df=4, constraints=""center"")[3]",0.00114622978532
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]",Intercept,-0.00106258761791
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.very early: <= -14 days]",-0.000608961511731
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.early: -13 to -7 days]",-0.000342868397026
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.slightly early: -6 to -1 days]",-0.000240006525589
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.1 day late]",-5.64480384674e-06
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.2-3 days late]",0.000189734335402
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]",0.000438036351361
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]",0.00169004684222
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]",0.0016587565687
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-02]",0.00165325470799
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-03]",0.00155625630276
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-04]",0.00161533220682
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-05]",0.00152539913126
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-06]",0.00152209348743
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-07]",0.00151989369074
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-08]",0.00152079286482
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-09]",0.00149015462971
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-10]",0.00148851813827
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-11]",0.00145870369385
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-12]",0.00163592514779
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-02]",0.00153596533398
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-03]",0.00146265496722
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-04]",0.00152684892689
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-05]",0.00146827961074
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-06]",0.00159214530531
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]",0.00142687283279
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]",0.00132910215253
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]",0.0323597855744
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","cr(actual_delivery_days, df=4, constraints=""center"")[0]",-8.09060981e-05
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","cr(actual_delivery_days, df=4, constraints=""center"")[1]",-0.000868531428456
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","cr(actual_delivery_days, df=4, constraints=""center"")[2]",-0.00365373552603
post_delivery_reviews,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]","cr(actual_delivery_days, df=4, constraints=""center"")[3]",-0.0085327143487
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]",Intercept,-0.000172056917056
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.very early: <= -14 days]",5.57185444808e-05
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.early: -13 to -7 days]",7.37241790932e-05
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.slightly early: -6 to -1 days]",-4.49970137164e-06
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.1 day late]",1.04184537721e-05
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.2-3 days late]",5.57972293644e-05
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]",9.74405084506e-05
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]",4.03598610937e-05
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]",3.0953815295e-05
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-02]",-6.61524462533e-06
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-03]",6.49001431349e-05
post_delivery_reviews,B,"cr(actual_delivery_days, df=4, constraints=""center"")[0]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-04]",-5.16535374603e-05
